master_version	rule_id	brand_id	category_id	db_ready	scoring_formula_version	メルカリ検索URL1	メルカリ検索URL2	メルカリ検索URL3	カテゴリ	性別	ブランド	ブランド日本語	服種類	商品名・狙い目	季節	季節ピーク	想定販売期間	素材加点	素材タグ	サイズ加点	サイズタグ	仕入れ上限	仕入れ上限_min	仕入れ上限_max	想定販売価格	想定販売価格_min	想定販売価格_max	粗利目安	粗利_min	粗利_max	想定送料_min	想定送料_max	配送サイズ	送料注意度	優先度	ブランドスコア	ジャンルスコア	素材スコア	サイズスコア	回転見込み	回転スコア	利益見込み	偽物リスク	真贋リスクスコア	劣化リスク	状態リスクスコア	相場信頼度	総合スコア_初期	推奨判定_初期	データ信頼度	強い条件	強みタグ	需要タグ	避ける条件	状態NGタグ	リスクタグ	検索キーワード	最低確認相場数	写真必須箇所	現場アクション	AI判定メモ	アプリ入力必須項目	即見送り条件	例外条件	AI追加質問	メルカリ検索式1	メルカリ検索式2	メルカリ検索式3	撮影指示詳細	購入制御ルール
v5_expanded_additions	RULE_EXP_040	BRD_HEREU	CAT_BAG	TRUE	v4.1	https://jp.mercari.com/search?keyword=HEREU%20%E3%83%90%E3%83%83%E3%82%B0	https://jp.mercari.com/search?keyword=HEREU%20%E3%82%B5%E3%83%B3%E3%83%80%E3%83%AB	https://jp.mercari.com/search?keyword=%E3%83%98%E3%83%AA%E3%83%A5%E3%83%BC%20%E3%83%90%E3%83%83%E3%82%B0	バッグ・小物	ユニセックス	HEREU	ヘリュー	レザーバッグ／シューズ	レザーバッグ／サンダル／ローファー	通年	通年	2〜8週間	レザー/スペインブランド	レザー,スペインブランド	M/L/人気サイズ/大きいサイズ	M,L,人気サイズ,大きいサイズ	4000〜15000	4000	15000	12000〜40000	12000	40000	約-5400〜31250	-5400	31250	750	1200	宅急便60〜100	高	A	78	70	85	75	普通	70	高	中	25	中	25	75	61	条件付き買い	中	レザーバッグ/美品/保存袋付き/人気型	レザーバッグ,美品,保存袋付き,人気型	ブランド指名買い,通年需要,高単価	レザー傷/型崩れ/ソール減り/真贋不明	レザー傷,型崩れ,ソール減り,真贋不明	真贋注意,状態注意,相場確認必須	HEREU バッグ,HEREU サンダル,ヘリュー バッグ	3	正面/背面/ブランドタグ/素材タグ/サイズ表記/ダメージ箇所	ブランドタグ・素材タグ・状態を確認し、売り切れ相場3件以上を検索	HEREUはレザーバッグ／サンダル／ローファーを優先確認。仕入れ上限を超える場合は相場確認必須。	ブランド,服種類,サイズ,素材,状態,仕入れ値,ブランドタグ写真,素材タグ写真,全体写真	真贋不明で高仕入れ/強い臭い/大きなシミ/破れ/ベタつき	売り切れ相場3件以上かつリペア可能で仕入れが十分安い場合のみ検討	ブランドタグ・素材タグ・ダメージ・サイズ・付属品の有無を確認しましたか？	HEREU バッグ	HEREU サンダル	ヘリュー バッグ	全体正面・背面、ブランドタグ、素材タグ、サイズ表記、脇、襟袖、裾、裏地、ダメージ箇所を撮影	高仕入れ時は売り切れ相場3件以上確認。状態NGがある場合は原則見送り。
v5_expanded_additions	RULE_EXP_041	BRD_VISVIM	CAT_MENS	TRUE	v4.1	https://jp.mercari.com/search?keyword=Visvim%20%E3%82%B7%E3%83%A3%E3%83%84	https://jp.mercari.com/search?keyword=Visvim%20%E3%82%B9%E3%83%8B%E3%83%BC%E3%82%AB%E3%83%BC	https://jp.mercari.com/search?keyword=%E3%83%93%E3%82%BA%E3%83%93%E3%83%A0%20%E3%82%A2%E3%82%A6%E3%82%BF%E3%83%BC	メンズ服	メンズ	Visvim	ビズビム	シャツ／スニーカー／アウター	シャツ／スニーカー／アウター／バッグ	通年	通年	2〜8週間	レザー/天然染め/高級素材	レザー,天然染め,高級素材	M/L/人気サイズ/大きいサイズ	M,L,人気サイズ,大きいサイズ	10000〜40000	10000	40000	30000〜150000	30000	150000	約-14200〜124250	-14200	124250	750	1200	宅急便60〜100	高	S	92	80	85	75	普通	70	高	高	45	中	25	75	63	条件付き買い	中	高単価/人気型/付属品あり/状態良好	高単価,人気型,付属品あり,状態良好	ブランド指名買い,通年需要,高単価	真贋不明/ソール減り大/汚れ大/付属品なし高仕入れ	真贋不明,ソール減り大,汚れ大,付属品なし高仕入れ	真贋注意,状態注意,相場確認必須	Visvim シャツ,Visvim スニーカー,ビズビム アウター	3	正面/背面/ブランドタグ/素材タグ/サイズ表記/ダメージ箇所	ブランドタグ・素材タグ・状態を確認し、売り切れ相場3件以上を検索	Visvimはシャツ／スニーカー／アウター／バッグを優先確認。仕入れ上限を超える場合は相場確認必須。	ブランド,服種類,サイズ,素材,状態,仕入れ値,ブランドタグ写真,素材タグ写真,全体写真	真贋不明で高仕入れ/強い臭い/大きなシミ/破れ/ベタつき	売り切れ相場3件以上かつリペア可能で仕入れが十分安い場合のみ検討	ブランドタグ・素材タグ・ダメージ・サイズ・付属品の有無を確認しましたか？	Visvim シャツ	Visvim スニーカー	ビズビム アウター	全体正面・背面、ブランドタグ、素材タグ、サイズ表記、脇、襟袖、裾、裏地、ダメージ箇所を撮影	高仕入れ時は売り切れ相場3件以上確認。状態NGがある場合は原則見送り。
v5_expanded_additions	RULE_EXP_042	BRD_NEIGHBORHOOD	CAT_MENS	TRUE	v4.1	https://jp.mercari.com/search?keyword=NEIGHBORHOOD%20%E3%82%B8%E3%83%A3%E3%82%B1%E3%83%83%E3%83%88	https://jp.mercari.com/search?keyword=NEIGHBORHOOD%20%E3%82%B7%E3%83%A3%E3%83%84	https://jp.mercari.com/search?keyword=%E3%83%8D%E3%82%A4%E3%83%90%E3%83%BC%E3%83%95%E3%83%83%E3%83%89%20%E3%83%91%E3%83%B3%E3%83%84	メンズ服	メンズ	NEIGHBORHOOD	ネイバーフッド	ジャケット／シャツ／パンツ	ジャケット／シャツ／パンツ／ロゴアイテム	通年	通年	2〜8週間	ワーク/ミリタリー/ロゴ	ワーク,ミリタリー,ロゴ	M/L/人気サイズ/大きいサイズ	M,L,人気サイズ,大きいサイズ	3000〜15000	3000	15000	12000〜50000	12000	50000	約-5400〜41250	-5400	41250	750	1200	宅急便60〜100	高	A	78	70	70	75	普通	70	高	中	25	中	25	75	58	慎重	中	ロゴ/コラボ/ミリタリー/美品	ロゴ,コラボ,ミリタリー,美品	ブランド指名買い,通年需要,高単価	シミ/黄ばみ/脇汗/強い臭い/破れ/真贋不明	シミ,黄ばみ,脇汗,強い臭い,破れ,真贋不明	真贋注意,状態注意,相場確認必須	NEIGHBORHOOD ジャケット,NEIGHBORHOOD シャツ,ネイバーフッド パンツ	3	正面/背面/ブランドタグ/素材タグ/サイズ表記/ダメージ箇所	ブランドタグ・素材タグ・状態を確認し、売り切れ相場3件以上を検索	NEIGHBORHOODはジャケット／シャツ／パンツ／ロゴアイテムを優先確認。仕入れ上限を超える場合は相場確認必須。	ブランド,服種類,サイズ,素材,状態,仕入れ値,ブランドタグ写真,素材タグ写真,全体写真	真贋不明で高仕入れ/強い臭い/大きなシミ/破れ/ベタつき	売り切れ相場3件以上かつリペア可能で仕入れが十分安い場合のみ検討	ブランドタグ・素材タグ・ダメージ・サイズ・付属品の有無を確認しましたか？	NEIGHBORHOOD ジャケット	NEIGHBORHOOD シャツ	ネイバーフッド パンツ	全体正面・背面、ブランドタグ、素材タグ、サイズ表記、脇、襟袖、裾、裏地、ダメージ箇所を撮影	高仕入れ時は売り切れ相場3件以上確認。状態NGがある場合は原則見送り。
v5_expanded_additions	RULE_EXP_043	BRD_WTAPS	CAT_MENS	TRUE	v4.1	https://jp.mercari.com/search?keyword=WTAPS%20%E3%82%B7%E3%83%A3%E3%83%84	https://jp.mercari.com/search?keyword=WTAPS%20%E3%82%B8%E3%83%A3%E3%82%B1%E3%83%83%E3%83%88	https://jp.mercari.com/search?keyword=%E3%83%80%E3%83%96%E3%83%AB%E3%82%BF%E3%83%83%E3%83%97%E3%82%B9%20%E3%83%91%E3%83%B3%E3%83%84	メンズ服	メンズ	WTAPS	ダブルタップス	シャツ／パンツ／ジャケット	ミリタリーシャツ／パンツ／ジャケット／ロゴアイテム	通年	通年	2〜8週間	ミリタリー/ロゴ/コットン	ミリタリー,ロゴ,コットン	M/L/人気サイズ/大きいサイズ	M,L,人気サイズ,大きいサイズ	5000〜20000	5000	20000	18000〜70000	18000	70000	約-5000〜57250	-5000	57250	750	1200	宅急便60〜100	高	S	92	80	70	75	普通	70	高	高	45	中	25	75	60	条件付き買い	中	人気型/サイズ03/04/コラボ/美品	人気型,サイズ03,04,コラボ,美品	ブランド指名買い,通年需要,高単価	真贋不明/プリント割れ/汚れ/タグ欠損	真贋不明,プリント割れ,汚れ,タグ欠損	真贋注意,状態注意,相場確認必須	WTAPS シャツ,WTAPS ジャケット,ダブルタップス パンツ	3	正面/背面/ブランドタグ/素材タグ/サイズ表記/ダメージ箇所	ブランドタグ・素材タグ・状態を確認し、売り切れ相場3件以上を検索	WTAPSはミリタリーシャツ／パンツ／ジャケット／ロゴアイテムを優先確認。仕入れ上限を超える場合は相場確認必須。	ブランド,服種類,サイズ,素材,状態,仕入れ値,ブランドタグ写真,素材タグ写真,全体写真	真贋不明で高仕入れ/強い臭い/大きなシミ/破れ/ベタつき	売り切れ相場3件以上かつリペア可能で仕入れが十分安い場合のみ検討	ブランドタグ・素材タグ・ダメージ・サイズ・付属品の有無を確認しましたか？	WTAPS シャツ	WTAPS ジャケット	ダブルタップス パンツ	全体正面・背面、ブランドタグ、素材タグ、サイズ表記、脇、襟袖、裾、裏地、ダメージ箇所を撮影	高仕入れ時は売り切れ相場3件以上確認。状態NGがある場合は原則見送り。
v5_expanded_additions	RULE_EXP_044	BRD_HUMAN_MADE	CAT_MENS	TRUE	v4.1	https://jp.mercari.com/search?keyword=HUMAN%20MADE%20T%E3%82%B7%E3%83%A3%E3%83%84	https://jp.mercari.com/search?keyword=HUMAN%20MADE%20%E3%82%B9%E3%82%A6%E3%82%A7%E3%83%83%E3%83%88	https://jp.mercari.com/search?keyword=%E3%83%92%E3%83%A5%E3%83%BC%E3%83%9E%E3%83%B3%E3%83%A1%E3%82%A4%E3%83%89%20%E3%83%90%E3%83%83%E3%82%B0	メンズ服	ユニセックス	HUMAN MADE	ヒューマンメイド	Tシャツ／スウェット／バッグ	ロゴTシャツ／スウェット／バッグ／コラボ	通年	通年	2〜8週間	ロゴ/コラボ/ストリート	ロゴ,コラボ,ストリート	M/L/人気サイズ/大きいサイズ	M,L,人気サイズ,大きいサイズ	3000〜15000	3000	15000	10000〜50000	10000	50000	約-6520〜41790	-6520	41790	210	520	ネコポス〜ゆうパケットポスト	低〜中	A	78	70	70	75	普通	70	高	高	45	中	25	75	55	慎重	中	ロゴ/コラボ/人気型/状態良好	ロゴ,コラボ,人気型,状態良好	ブランド指名買い,通年需要,高単価	真贋不明/プリント割れ/首ヨレ/黄ばみ	真贋不明,プリント割れ,首ヨレ,黄ばみ	真贋注意,状態注意,相場確認必須	HUMAN MADE Tシャツ,HUMAN MADE スウェット,ヒューマンメイド バッグ	3	正面/背面/ブランドタグ/素材タグ/サイズ表記/ダメージ箇所	ブランドタグ・素材タグ・状態を確認し、売り切れ相場3件以上を検索	HUMAN MADEはロゴTシャツ／スウェット／バッグ／コラボを優先確認。仕入れ上限を超える場合は相場確認必須。	ブランド,服種類,サイズ,素材,状態,仕入れ値,ブランドタグ写真,素材タグ写真,全体写真	真贋不明で高仕入れ/強い臭い/大きなシミ/破れ/ベタつき	売り切れ相場3件以上かつリペア可能で仕入れが十分安い場合のみ検討	ブランドタグ・素材タグ・ダメージ・サイズ・付属品の有無を確認しましたか？	HUMAN MADE Tシャツ	HUMAN MADE スウェット	ヒューマンメイド バッグ	全体正面・背面、ブランドタグ、素材タグ、サイズ表記、脇、襟袖、裾、裏地、ダメージ箇所を撮影	高仕入れ時は売り切れ相場3件以上確認。状態NGがある場合は原則見送り。
v5_expanded_additions	RULE_EXP_045	BRD_ST_SSY	CAT_MENS	TRUE	v4.1	https://jp.mercari.com/search?keyword=St%C3%BCssy%20T%E3%82%B7%E3%83%A3%E3%83%84	https://jp.mercari.com/search?keyword=St%C3%BCssy%20%E3%82%B9%E3%82%A6%E3%82%A7%E3%83%83%E3%83%88	https://jp.mercari.com/search?keyword=%E3%82%B9%E3%83%86%E3%83%A5%E3%83%BC%E3%82%B7%E3%83%BC%20%E3%82%B8%E3%83%A3%E3%82%B1%E3%83%83%E3%83%88	メンズ服	ユニセックス	Stüssy	ステューシー	Tシャツ／スウェット／ジャケット	ロゴTシャツ／スウェット／ジャケット／コラボ	通年	通年	2〜8週間	ロゴ/年代/コラボ	ロゴ,年代,コラボ	M/L/人気サイズ/大きいサイズ	M,L,人気サイズ,大きいサイズ	1000〜8000	1000	8000	5000〜30000	5000	30000	約-4700〜25250	-4700	25250	750	1200	宅急便60〜100	高	A	78	70	70	75	普通	70	高	中	25	中	25	75	58	慎重	中	ロゴ/コラボ/ビッグサイズ/90s/美品	ロゴ,コラボ,ビッグサイズ,90s,美品	ブランド指名買い,通年需要,高単価	首ヨレ/プリント割れ/黄ばみ/穴	首ヨレ,プリント割れ,黄ばみ,穴	真贋注意,状態注意,相場確認必須	Stüssy Tシャツ,Stüssy スウェット,ステューシー ジャケット	3	正面/背面/ブランドタグ/素材タグ/サイズ表記/ダメージ箇所	ブランドタグ・素材タグ・状態を確認し、売り切れ相場3件以上を検索	StüssyはロゴTシャツ／スウェット／ジャケット／コラボを優先確認。仕入れ上限を超える場合は相場確認必須。	ブランド,服種類,サイズ,素材,状態,仕入れ値,ブランドタグ写真,素材タグ写真,全体写真	真贋不明で高仕入れ/強い臭い/大きなシミ/破れ/ベタつき	売り切れ相場3件以上かつリペア可能で仕入れが十分安い場合のみ検討	ブランドタグ・素材タグ・ダメージ・サイズ・付属品の有無を確認しましたか？	Stüssy Tシャツ	Stüssy スウェット	ステューシー ジャケット	全体正面・背面、ブランドタグ、素材タグ、サイズ表記、脇、襟袖、裾、裏地、ダメージ箇所を撮影	高仕入れ時は売り切れ相場3件以上確認。状態NGがある場合は原則見送り。
v5_expanded_additions	RULE_EXP_046	BRD_CARHARTT_WIP	CAT_MENS	TRUE	v4.1	https://jp.mercari.com/search?keyword=Carhartt%20WIP%20%E3%82%B8%E3%83%A3%E3%82%B1%E3%83%83%E3%83%88	https://jp.mercari.com/search?keyword=Carhartt%20WIP%20%E3%83%91%E3%83%B3%E3%83%84	https://jp.mercari.com/search?keyword=%E3%82%AB%E3%83%BC%E3%83%8F%E3%83%BC%E3%83%88WIP%20%E3%83%99%E3%82%B9%E3%83%88	メンズ服	ユニセックス	Carhartt WIP	カーハート ダブリューアイピー	ジャケット／パンツ／ベスト	デトロイトジャケット／パンツ／ベスト／シャツ	通年	通年	2〜8週間	ワーク/ダック地/ロゴ	ワーク,ダック地,ロゴ	M/L/人気サイズ/大きいサイズ	M,L,人気サイズ,大きいサイズ	2000〜10000	2000	10000	8000〜30000	8000	30000	約-4000〜24250	-4000	24250	750	1200	宅急便60〜100	高	A	78	70	70	75	普通	70	高	中	25	中	25	75	58	慎重	中	WIP表記/ダック地/ビッグサイズ/美品	WIP表記,ダック地,ビッグサイズ,美品	ブランド指名買い,通年需要,高単価	汚れ大/破れ/色褪せ強すぎ/臭い	汚れ大,破れ,色褪せ強すぎ,臭い	真贋注意,状態注意,相場確認必須	Carhartt WIP ジャケット,Carhartt WIP パンツ,カーハートWIP ベスト	3	正面/背面/ブランドタグ/素材タグ/サイズ表記/ダメージ箇所	ブランドタグ・素材タグ・状態を確認し、売り切れ相場3件以上を検索	Carhartt WIPはデトロイトジャケット／パンツ／ベスト／シャツを優先確認。仕入れ上限を超える場合は相場確認必須。	ブランド,服種類,サイズ,素材,状態,仕入れ値,ブランドタグ写真,素材タグ写真,全体写真	真贋不明で高仕入れ/強い臭い/大きなシミ/破れ/ベタつき	売り切れ相場3件以上かつリペア可能で仕入れが十分安い場合のみ検討	ブランドタグ・素材タグ・ダメージ・サイズ・付属品の有無を確認しましたか？	Carhartt WIP ジャケット	Carhartt WIP パンツ	カーハートWIP ベスト	全体正面・背面、ブランドタグ、素材タグ、サイズ表記、脇、襟袖、裾、裏地、ダメージ箇所を撮影	高仕入れ時は売り切れ相場3件以上確認。状態NGがある場合は原則見送り。
v5_expanded_additions	RULE_EXP_047	BRD_LEVI_S_VINTAGE_CLOTHING	CAT_MENS	TRUE	v4.1	https://jp.mercari.com/search?keyword=Levi%27s%20Vintage%20Clothing%20501	https://jp.mercari.com/search?keyword=LVC%20%E3%83%87%E3%83%8B%E3%83%A0	https://jp.mercari.com/search?keyword=%E3%83%AA%E3%83%BC%E3%83%90%E3%82%A4%E3%82%B9%20%E3%83%B4%E3%82%A3%E3%83%B3%E3%83%86%E3%83%BC%E3%82%B8%20%E3%82%AF%E3%83%AD%E3%83%BC%E3%82%B8%E3%83%B3%E3%82%B0	メンズ服	メンズ	Levi's Vintage Clothing	リーバイス ヴィンテージ クロージング	デニム／ジャケット	LVCデニム／復刻デニムジャケット／赤耳	通年	通年	2〜8週間	デニム/赤耳/復刻	デニム,赤耳,復刻	M/L/人気サイズ/大きいサイズ	M,L,人気サイズ,大きいサイズ	3000〜15000	3000	15000	10000〜50000	10000	50000	約-7200〜41250	-7200	41250	750	1200	宅急便60〜100	高	A	78	70	70	75	普通	70	高	中	25	中	25	75	58	慎重	中	LVC表記/型番/赤耳/サイズ良好	LVC表記,型番,赤耳,サイズ良好	ブランド指名買い,通年需要,高単価	股スレ/裾ダメージ大/リペア大/タグ欠損	股スレ,裾ダメージ大,リペア大,タグ欠損	真贋注意,状態注意,相場確認必須	Levi's Vintage Clothing 501,LVC デニム,リーバイス ヴィンテージ クロージング	3	正面/背面/ブランドタグ/素材タグ/サイズ表記/ダメージ箇所	ブランドタグ・素材タグ・状態を確認し、売り切れ相場3件以上を検索	Levi's Vintage ClothingはLVCデニム／復刻デニムジャケット／赤耳を優先確認。仕入れ上限を超える場合は相場確認必須。	ブランド,服種類,サイズ,素材,状態,仕入れ値,ブランドタグ写真,素材タグ写真,全体写真	真贋不明で高仕入れ/強い臭い/大きなシミ/破れ/ベタつき	売り切れ相場3件以上かつリペア可能で仕入れが十分安い場合のみ検討	ブランドタグ・素材タグ・ダメージ・サイズ・付属品の有無を確認しましたか？	Levi's Vintage Clothing 501	LVC デニム	リーバイス ヴィンテージ クロージング	全体正面・背面、ブランドタグ、素材タグ、サイズ表記、脇、襟袖、裾、裏地、ダメージ箇所を撮影	高仕入れ時は売り切れ相場3件以上確認。状態NGがある場合は原則見送り。
v5_expanded_additions	RULE_EXP_048	BRD_RRL	CAT_MENS	TRUE	v4.1	https://jp.mercari.com/search?keyword=RRL%20%E3%83%87%E3%83%8B%E3%83%A0	https://jp.mercari.com/search?keyword=RRL%20%E3%82%B7%E3%83%A3%E3%83%84	https://jp.mercari.com/search?keyword=%E3%83%80%E3%83%96%E3%83%AB%E3%82%A2%E3%83%BC%E3%83%AB%E3%82%A8%E3%83%AB%20%E3%82%B8%E3%83%A3%E3%82%B1%E3%83%83%E3%83%88	メンズ服	メンズ	RRL	ダブルアールエル	デニム／シャツ／ジャケット	デニム／ネイティブ柄／シャツ／ジャケット	通年	通年	2〜8週間	デニム/ネイティブ柄/ウール/レザー	デニム,ネイティブ柄,ウール,レザー	M/L/人気サイズ/大きいサイズ	M,L,人気サイズ,大きいサイズ	5000〜20000	5000	20000	18000〜70000	18000	70000	約-5000〜57250	-5000	57250	750	1200	宅急便60〜100	高	S	92	80	85	75	普通	70	高	中	25	中	25	75	66	条件付き買い	中	デニム/ネイティブ柄/サイズM以上/美品	デニム,ネイティブ柄,サイズM以上,美品	ブランド指名買い,通年需要,高単価	汚れ大/破れ/真贋不明/臭い	汚れ大,破れ,真贋不明,臭い	真贋注意,状態注意,相場確認必須	RRL デニム,RRL シャツ,ダブルアールエル ジャケット	3	正面/背面/ブランドタグ/素材タグ/サイズ表記/ダメージ箇所	ブランドタグ・素材タグ・状態を確認し、売り切れ相場3件以上を検索	RRLはデニム／ネイティブ柄／シャツ／ジャケットを優先確認。仕入れ上限を超える場合は相場確認必須。	ブランド,服種類,サイズ,素材,状態,仕入れ値,ブランドタグ写真,素材タグ写真,全体写真	真贋不明で高仕入れ/強い臭い/大きなシミ/破れ/ベタつき	売り切れ相場3件以上かつリペア可能で仕入れが十分安い場合のみ検討	ブランドタグ・素材タグ・ダメージ・サイズ・付属品の有無を確認しましたか？	RRL デニム	RRL シャツ	ダブルアールエル ジャケット	全体正面・背面、ブランドタグ、素材タグ、サイズ表記、脇、襟袖、裾、裏地、ダメージ箇所を撮影	高仕入れ時は売り切れ相場3件以上確認。状態NGがある場合は原則見送り。
v5_expanded_additions	RULE_EXP_049	BRD_FILSON	CAT_MENS	TRUE	v4.1	https://jp.mercari.com/search?keyword=Filson%20%E3%83%90%E3%83%83%E3%82%B0	https://jp.mercari.com/search?keyword=Filson%20%E3%83%99%E3%82%B9%E3%83%88	https://jp.mercari.com/search?keyword=%E3%83%95%E3%82%A3%E3%83%AB%E3%82%BD%E3%83%B3%20%E3%82%B8%E3%83%A3%E3%82%B1%E3%83%83%E3%83%88	メンズ服	メンズ	Filson	フィルソン	バッグ／ジャケット／ベスト	ラギッドバッグ／マッキーノ／ベスト／ジャケット	通年	通年	2〜8週間	ウール/キャンバス/レザー	ウール,キャンバス,レザー	M/L/人気サイズ/大きいサイズ	M,L,人気サイズ,大きいサイズ	3000〜15000	3000	15000	10000〜50000	10000	50000	約-7200〜41250	-7200	41250	750	1200	宅急便60〜100	高	A	78	70	85	75	普通	70	高	中	25	中	25	75	61	条件付き買い	中	USA製/ラギッド/バッグ/ウール/美品	USA製,ラギッド,バッグ,ウール,美品	ブランド指名買い,通年需要,高単価	虫食い/オイル汚れ/破れ/臭い	虫食い,オイル汚れ,破れ,臭い	真贋注意,状態注意,相場確認必須	Filson バッグ,Filson ベスト,フィルソン ジャケット	3	正面/背面/ブランドタグ/素材タグ/サイズ表記/ダメージ箇所	ブランドタグ・素材タグ・状態を確認し、売り切れ相場3件以上を検索	Filsonはラギッドバッグ／マッキーノ／ベスト／ジャケットを優先確認。仕入れ上限を超える場合は相場確認必須。	ブランド,服種類,サイズ,素材,状態,仕入れ値,ブランドタグ写真,素材タグ写真,全体写真	真贋不明で高仕入れ/強い臭い/大きなシミ/破れ/ベタつき	売り切れ相場3件以上かつリペア可能で仕入れが十分安い場合のみ検討	ブランドタグ・素材タグ・ダメージ・サイズ・付属品の有無を確認しましたか？	Filson バッグ	Filson ベスト	フィルソン ジャケット	全体正面・背面、ブランドタグ、素材タグ、サイズ表記、脇、襟袖、裾、裏地、ダメージ箇所を撮影	高仕入れ時は売り切れ相場3件以上確認。状態NGがある場合は原則見送り。
v5_expanded_additions	RULE_EXP_050	BRD_MYSTERY_RANCH	CAT_MENS	TRUE	v4.1	https://jp.mercari.com/search?keyword=Mystery%20Ranch%20%E3%83%AA%E3%83%A5%E3%83%83%E3%82%AF	https://jp.mercari.com/search?keyword=Mystery%20Ranch%203DAY	https://jp.mercari.com/search?keyword=%E3%83%9F%E3%82%B9%E3%83%86%E3%83%AA%E3%83%BC%E3%83%A9%E3%83%B3%E3%83%81%20%E3%83%90%E3%83%83%E3%82%B0	メンズ服	ユニセックス	Mystery Ranch	ミステリーランチ	リュック／バッグ	リュック／バックパック／3DAY ASSAULT系	通年	通年	2〜8週間	ナイロン/アウトドア/ミリタリー	ナイロン,アウトドア,ミリタリー	M/L/人気サイズ/大きいサイズ	M,L,人気サイズ,大きいサイズ	3000〜12000	3000	12000	10000〜40000	10000	40000	約-3520〜32790	-3520	32790	210	520	ネコポス〜ゆうパケットポスト	低〜中	A	78	70	70	75	普通	70	高	中	25	中	25	75	58	慎重	中	USA製/人気型/美品/加水なし	USA製,人気型,美品,加水なし	ブランド指名買い,通年需要,高単価	内側ベタつき/加水分解/ファスナー不良/破れ	内側ベタつき,加水分解,ファスナー不良,破れ	真贋注意,状態注意,相場確認必須	Mystery Ranch リュック,Mystery Ranch 3DAY,ミステリーランチ バッグ	3	正面/背面/ブランドタグ/素材タグ/サイズ表記/ダメージ箇所	ブランドタグ・素材タグ・状態を確認し、売り切れ相場3件以上を検索	Mystery Ranchはリュック／バックパック／3DAY ASSAULT系を優先確認。仕入れ上限を超える場合は相場確認必須。	ブランド,服種類,サイズ,素材,状態,仕入れ値,ブランドタグ写真,素材タグ写真,全体写真	真贋不明で高仕入れ/強い臭い/大きなシミ/破れ/ベタつき	売り切れ相場3件以上かつリペア可能で仕入れが十分安い場合のみ検討	ブランドタグ・素材タグ・ダメージ・サイズ・付属品の有無を確認しましたか？	Mystery Ranch リュック	Mystery Ranch 3DAY	ミステリーランチ バッグ	全体正面・背面、ブランドタグ、素材タグ、サイズ表記、脇、襟袖、裾、裏地、ダメージ箇所を撮影	高仕入れ時は売り切れ相場3件以上確認。状態NGがある場合は原則見送り。
v5_expanded_additions	RULE_EXP_051	BRD_WACKO_MARIA	CAT_MENS	TRUE	v4.1	https://jp.mercari.com/search?keyword=WACKO%20MARIA%20%E3%82%A2%E3%83%AD%E3%83%8F	https://jp.mercari.com/search?keyword=WACKO%20MARIA%20%E3%82%B7%E3%83%A3%E3%83%84	https://jp.mercari.com/search?keyword=%E3%83%AF%E3%82%B3%E3%83%9E%E3%83%AA%E3%82%A2%20%E3%82%B8%E3%83%A3%E3%82%B1%E3%83%83%E3%83%88	メンズ服	メンズ	WACKO MARIA	ワコマリア	アロハシャツ／ジャケット／スウェット	アロハシャツ／レーヨンシャツ／ジャケット／スウェット	通年	通年	2〜8週間	レーヨン/柄/コラボ	レーヨン,柄,コラボ	M/L/人気サイズ/大きいサイズ	M,L,人気サイズ,大きいサイズ	5000〜20000	5000	20000	18000〜70000	18000	70000	約-5000〜57250	-5000	57250	750	1200	宅急便60〜100	高	S	92	80	70	75	普通	70	高	高	45	中	25	75	60	条件付き買い	中	アロハ/人気柄/コラボ/サイズL/美品	アロハ,人気柄,コラボ,サイズL,美品	ブランド指名買い,通年需要,高単価	真贋不明/シミ/レーヨン縮み/ボタン欠品	真贋不明,シミ,レーヨン縮み,ボタン欠品	真贋注意,状態注意,相場確認必須	WACKO MARIA アロハ,WACKO MARIA シャツ,ワコマリア ジャケット	3	正面/背面/ブランドタグ/素材タグ/サイズ表記/ダメージ箇所	ブランドタグ・素材タグ・状態を確認し、売り切れ相場3件以上を検索	WACKO MARIAはアロハシャツ／レーヨンシャツ／ジャケット／スウェットを優先確認。仕入れ上限を超える場合は相場確認必須。	ブランド,服種類,サイズ,素材,状態,仕入れ値,ブランドタグ写真,素材タグ写真,全体写真	真贋不明で高仕入れ/強い臭い/大きなシミ/破れ/ベタつき	売り切れ相場3件以上かつリペア可能で仕入れが十分安い場合のみ検討	ブランドタグ・素材タグ・ダメージ・サイズ・付属品の有無を確認しましたか？	WACKO MARIA アロハ	WACKO MARIA シャツ	ワコマリア ジャケット	全体正面・背面、ブランドタグ、素材タグ、サイズ表記、脇、襟袖、裾、裏地、ダメージ箇所を撮影	高仕入れ時は売り切れ相場3件以上確認。状態NGがある場合は原則見送り。
